seed,model,feature_set,RMSE,R2,MAE,Bias,Delta_RMSE,Delta_R2,Delta_MAE
36,P-wave,P-wave,226.17393246630508,0.1764050265046243,173.8181818181818,-43.07954545454545,0.0,0.0,0.0
36,ANN_PI,Set1,233.39201234360695,0.12299803531914943,176.16607057136628,-105.3107693228791,7.218079877301875,-0.05340699118547487,2.3478887531844634
36,ANN_PI,Set2,214.88671694481587,0.2565569076100531,169.9239349292433,-66.05885880678098,-11.287215521489202,0.08015188110542881,-3.894246888938511
36,ANN_PI,Set3,231.5101859579049,0.137083453411178,175.61829189288764,-96.01871943427555,5.33625349159982,-0.039321573093446305,1.8001100747058274
36,ANN_PI,Set4,231.20535477567958,0.13935437461545175,179.38040461268744,-89.76780931285788,5.031422309374506,-0.03705065188917256,5.5622227945056295
37,P-wave,P-wave,232.09539152949756,0.17947266059735867,174.08615384615385,6.683076923076923,0.0,0.0,0.0
37,ANN_PI,Set1,208.34808794471482,0.33879053766658873,157.6290993513281,-10.4834017185246,-23.747303584782742,0.15931787706923006,-16.45705449482574
37,ANN_PI,Set2,199.97007672966447,0.39089796836412827,155.11798057176182,-11.171406749643127,-32.12531479983309,0.2114253077667696,-18.96817327439203
37,ANN_PI,Set3,203.0787321379927,0.37181305261183406,150.84413140060576,3.1833213178149276,-29.016659391504874,0.1923403920144754,-23.242022445548088
37,ANN_PI,Set4,211.68525145197552,0.3174393877220477,164.21673110774523,-3.4704315754936927,-20.410140077522044,0.13796672712468905,-9.869422738408616
38,P-wave,P-wave,212.80474069962253,0.22235553959439858,160.88686131386862,37.332116788321166,0.0,0.0,0.0
38,ANN_PI,Set1,199.88506901466457,0.31391299374372317,148.54885062878324,15.826183542840571,-12.919671684957962,0.09155745414932459,-12.33801068508538
38,ANN_PI,Set2,207.35940875921074,0.2616437129828043,150.75584337970696,-0.07119998174081532,-5.445331940411791,0.039288173388405734,-10.131017934161662
38,ANN_PI,Set3,207.1716959906056,0.26297990669720295,146.6005949259723,21.622512513220293,-5.633044709016929,0.04062436710280437,-14.286266387896319
38,ANN_PI,Set4,202.88052361065573,0.29319567303103644,151.32652944296308,24.41817146301645,-9.924217088966799,0.07084013343663786,-9.560331870905543
39,P-wave,P-wave,288.1389590136893,-0.1678923732010298,236.4597014925373,74.63283582089552,0.0,0.0,0.0
39,ANN_PI,Set1,256.4832391445959,0.07462697338478819,210.9682500555478,6.701526972708576,-31.65571986909339,0.24251934658581797,-25.491451436989507
